new_segment,new_slice,pitch,tied
False,False,Eb4,False
False,False,G4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,Eb6,False
False,True,Eb4,False
False,False,G4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,G6,False
False,True,G6,False
False,True,G6,False
False,True,Eb4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,G5,False
False,False,G6,False
False,True,Eb4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,G5,False
False,False,Bb6,False
False,True,Bb6,False
False,True,Bb6,False
True,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,Ab5,False
False,False,Bb6,False
False,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,Ab5,False
False,False,Ab6,False
False,True,Ab6,False
False,True,F6,False
False,True,Ab4,False
False,False,Bb4,False
False,False,D5,False
False,False,F5,False
False,False,F6,False
False,True,Ab4,False
False,False,Bb4,False
False,False,D5,False
False,False,F5,False
False,False,D6,False
False,True,D6,False
False,True,Bb5,False
True,True,G4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,Bb5,False
False,True,G4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,Eb6,False
False,True,Eb6,False
False,True,D6,False
False,True,Eb6,False
False,True,F6,False
False,True,Eb6,False
True,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,Bb5,False
False,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,F6,False
False,True,F6,False
False,True,E6,False
False,True,F6,False
False,True,G6,False
False,True,F6,False
True,True,Eb4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,G5,False
False,False,Bb5,False
False,True,F#6,False
False,True,G6,False
False,True,Ab6,False
False,True,G6,False
True,True,Ab3,False
False,False,C5,False
False,False,F5,False
False,False,Ab5,False
False,False,C6,False
False,True,Ab6,False
False,True,Bb6,False
False,True,C7,False
True,True,Bb3,False
False,False,Bb4,False
False,False,D5,False
False,False,F5,False
False,False,F6,False
False,True,F6,False
False,False,Bb5,False
False,True,F6,False
False,False,Bb5,False
False,True,A5,False
False,True,Ab5,False
False,True,G5,False
False,True,F5,False
True,True,Eb3,False
False,False,G4,False
False,False,Eb5,False
False,True,Eb3,False
False,False,Bb4,False
False,False,G5,False
False,True,Bb4,False
False,False,G5,False
False,True,Bb4,False
False,False,G5,False
False,True,Eb4,False
False,False,Bb4,False
False,False,G5,False
False,False,Bb6,True
False,True,Bb6,True
False,False,G4,False
False,False,Bb4,False
False,False,Bb5,False
False,True,G4,False
False,False,Bb4,False
False,False,Bb5,False
False,False,Bb6,True
False,True,G4,False
False,False,Bb4,False
False,False,Bb5,False
False,False,G6,False
False,True,G4,False
False,False,Bb4,False
False,False,Bb5,False
False,False,F6,False
False,True,G4,False
False,False,Bb4,False
False,False,Bb5,False
False,False,Eb6,False
False,True,G4,False
False,False,Bb4,False
False,False,Bb5,False
False,False,Eb6,False
True,True,Bb4,False
False,False,F4,False
False,False,Ab5,False
False,False,D6,True
False,True,Bb4,False
False,False,F4,False
False,False,Ab5,False
False,False,D6,True
False,True,Bb4,False
False,False,F4,False
False,False,Ab5,False
False,False,Eb6,False
False,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,F6,False
False,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,G6,False
False,True,D4,False
False,False,Bb4,False
False,False,F5,False
False,False,Ab6,True
False,True,Ab6,True
False,False,Bb3,False
False,False,F4,False
False,False,D5,False
False,True,Bb3,False
False,False,F4,False
False,False,D5,False
False,False,Ab6,True
False,True,Bb3,False
False,False,F4,False
False,False,D5,False
False,False,F6,False
False,True,Ab3,False
False,False,D4,False
False,False,Bb4,False
False,False,Bb6,False
False,True,Ab3,False
False,False,D4,False
False,False,Bb4,False
False,False,Bb6,False
True,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,Bb4,False
False,False,Bb6,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,Bb6,False
False,False,Eb5,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,Eb5,False
False,False,G6,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,Eb5,False
False,False,Eb6,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,D5,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,Eb5,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,F5,False
False,True,G3,False
False,False,Eb4,True
False,False,Bb4,False
False,False,Eb5,False
True,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,C5,False
False,False,C7,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,C7,False
False,False,Ab5,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,Ab5,False
False,False,Ab6,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,Ab5,False
False,False,F6,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,G5,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,Ab5,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,Bb5,False
False,True,Ab3,False
False,False,Eb4,True
False,False,C5,False
False,False,Ab5,False
True,True,Bb3,False
False,False,Bb4,False
False,False,G5,False
False,True,A5,False
False,False,Eb6,False
False,True,Eb6,False
False,False,Bb5,False
False,True,Eb6,False
False,False,C6,False
False,True,Eb6,False
False,False,Bb5,False
True,True,Bb3,False
False,False,Ab4,False
False,False,F5,False
False,True,A5,False
False,False,D6,False
False,True,D6,False
False,False,Bb5,False
False,True,D6,False
False,False,C6,False
False,True,D6,False
False,False,Bb5,False
True,True,Eb4,False
False,False,G4,False
False,False,Eb5,False
False,False,Eb6,False
False,True,Bb5,False
True,True,Bb3,False
False,False,D4,False
False,False,Ab5,False
False,False,F6,False
False,True,Bb3,False
False,False,Eb4,False
False,False,G5,False
False,False,Eb6,False
False,True,Bb3,False
False,False,F4,False
False,False,F5,False
False,False,D6,False
False,True,Bb3,False
False,False,G4,False
False,False,Eb5,False
False,False,C6,False
False,True,Bb3,False
False,False,Ab4,False
False,False,D5,False
False,False,Bb5,False
True,True,Bb3,False
False,False,G4,False
False,False,E5,False
False,False,Bb5,False
True,True,Bb3,False
False,False,Ab4,False
False,False,F5,False
False,False,Bb5,False
False,True,Bb3,False
False,False,F4,False
False,False,D5,False
False,False,Bb5,False
False,True,Bb3,False
False,False,G4,False
False,False,Eb5,False
False,False,Bb5,False
True,True,Bb3,False
False,False,A4,False
False,False,Eb5,False
False,False,C6,False
True,True,Bb3,False
False,False,Bb4,False
False,False,D5,False
False,False,F5,False
False,True,Bb3,False
False,False,Bb4,False
False,False,Eb5,False
False,False,G5,False
False,True,Bb3,False
False,False,Bb4,False
False,False,F5,False
False,False,A5,False
False,True,G5,False
False,False,Bb5,False
False,True,A5,False
False,False,C6,False
False,True,Bb5,False
False,False,D6,False
False,True,C6,False
False,False,Eb6,False
False,True,D6,False
False,False,F6,False
False,True,Eb6,False
False,False,G6,False
True,True,Bb4,False
False,False,D5,False
False,False,F6,False
False,False,Ab6,False
False,True,C5,False
False,False,Eb5,False
False,False,Eb6,False
False,False,G6,False
False,True,D5,False
False,False,F5,False
False,False,D6,False
False,False,F6,False
False,True,Eb5,False
False,False,G5,False
False,False,C6,False
False,False,Eb6,False
False,True,F5,False
False,False,Ab5,False
False,False,Bb5,False
False,False,D6,False
False,True,F5,False
False,False,Ab5,False
False,False,D6,False
False,False,Cb5,False
False,True,F5,False
False,False,Ab5,False
False,False,D6,False
False,False,Bb5,False
False,True,F5,False
False,False,Ab5,False
False,False,Bb5,False
False,False,D6,False
True,True,Eb5,False
False,False,G5,False
False,False,Bb5,False
False,False,Eb6,False
False,True,Eb5,False
False,False,G5,False
False,False,Bb5,False
False,False,F6,False
True,True,C5,False
False,False,Eb5,False
False,False,Eb6,False
False,False,G6,False
False,True,C5,False
False,False,Eb5,False
False,False,Eb6,False
False,False,A6,False
True,True,Bb4,False
False,False,F5,False
False,False,D6,False
False,False,C7,False
False,True,Bb4,False
False,False,F5,False
False,False,D6,False
False,False,Bb6,False
False,True,A6,False
False,True,Ab6,False
False,True,G6,False
False,True,Eb6,False
True,True,G4,False
False,False,Eb5,False
False,False,Eb6,False
False,True,G4,False
False,False,Eb5,False
False,False,G6,False
False,True,G4,False
False,False,Eb5,False
False,False,G6,False
False,True,G4,False
False,False,Eb5,False
False,False,G6,False
False,False,Eb5,False
False,True,G4,False
False,False,Eb5,False
False,False,Bb4,False
False,False,G5,False
False,True,G4,False
False,False,Eb5,False
False,False,Bb4,False
False,False,Bb5,False
False,True,G4,False
False,False,Eb5,False
False,False,Bb4,False
False,False,Eb6,False
False,True,G4,False
False,False,Eb5,False
False,False,G4,False
False,False,G6,False
False,True,G4,False
False,False,Eb5,False
False,False,Eb4,False
False,False,G6,False
False,True,G4,False
False,False,Eb5,False
False,False,Eb4,False
False,False,Bb6,False
False,True,G4,False
False,False,Eb5,False
False,False,Bb6,False
False,True,G4,False
False,False,Eb5,False
False,False,Bb6,False
False,False,Bb3,False
False,True,G4,False
False,False,Eb5,False
False,False,G3,False
False,False,Bb5,False
False,True,G4,False
False,False,Eb5,False
False,False,G3,False
False,False,Eb6,False
False,True,G4,False
False,False,Eb5,False
False,False,G3,False
False,False,G6,False
False,True,G4,False
False,False,Eb5,False
False,False,Eb3,False
False,False,Bb6,False
True,True,D3,False
False,False,Bb4,True
False,False,F5,False
False,False,Bb6,False
False,True,Ab6,False
False,False,D3,False
False,False,Bb4,True
False,False,F5,False
False,True,D3,False
False,False,Bb4,True
False,False,F5,False
False,False,Ab6,False
False,True,Bb4,True
False,False,F5,False
False,False,Ab6,False
False,True,Bb4,True
False,False,F5,False
False,False,Ab6,False
False,False,F5,False
False,True,F6,False
False,False,Bb4,True
False,False,F5,False
False,False,D5,False
False,True,Bb4,True
False,False,F5,False
False,False,Bb4,False
False,False,F6,False
False,True,Ab4,False
False,False,Bb4,True
False,False,D5,False
False,False,F6,False
False,True,D6,False
False,False,Ab4,False
False,False,Bb4,True
False,False,D5,False
False,True,Ab4,False
False,False,Bb4,True
False,False,D5,False
False,False,D6,False
False,True,Bb4,True
False,False,D5,False
False,False,D6,False
False,True,Bb4,True
False,False,D5,False
False,False,D6,False
False,False,Ab3,False
False,True,Bb5,False
False,False,Bb4,True
False,False,D5,False
False,False,Bb3,False
False,True,Bb4,True
False,False,D5,False
False,False,F3,False
False,False,Bb5,False
True,True,G3,False
False,False,Bb4,True
False,False,Eb5,True
False,False,Bb5,False
False,True,G3,False
False,False,Bb4,True
False,False,Eb5,True
False,False,Eb6,False
False,True,Eb5,True
False,False,Bb4,True
False,False,Eb6,False
False,True,Eb5,True
False,False,Eb6,False
False,False,Eb4,False
False,False,G4,False
False,True,Eb5,True
False,False,F4,False
False,False,Ab4,False
False,False,D6,False
False,True,Eb5,True
False,False,F4,False
False,False,Ab4,False
False,False,Eb6,False
False,True,Eb5,True
False,False,F4,False
False,False,Ab4,False
False,False,F6,False
False,True,Eb5,True
False,False,G4,False
False,False,Bb4,False
False,False,Eb6,False
True,True,Ab4,False
False,False,C5,True
False,False,Eb5,True
False,False,C6,False
False,True,Ab4,False
False,False,C5,True
False,False,Eb5,True
False,False,Ab6,False
False,True,C5,True
False,False,F5,False
False,False,Ab6,False
False,True,F5,False
False,False,Ab6,False
False,False,F3,False
False,False,Ab4,False
False,True,F5,False
False,False,Ab3,False
False,False,C5,False
False,False,G6,False
False,True,F5,False
False,False,Ab3,False
False,False,C5,False
False,False,Ab6,False
True,True,F5,False
False,False,Ab3,False
False,False,C5,False
False,False,Bb6,False
False,True,F5,False
False,False,F3,False
False,False,Ab4,False
False,False,Ab6,False
True,True,Bb3,False
False,False,Bb4,False
False,False,Eb5,False
False,False,G6,False
False,True,A6,False
False,True,Bb6,False
False,True,A6,False
False,True,G6,False
True,True,Bb3,False
False,False,Ab4,False
False,False,D5,False
False,False,F6,False
False,True,A6,False
False,True,Bb6,False
False,True,C7,False
False,True,Bb6,False
True,True,Eb4,False
False,False,G4,False
False,False,Eb5,False
False,False,Eb6,False
False,True,Bb3,False
False,False,Bb4,False
True,True,Bb4,False
False,False,Bb5,False
False,True,Gb4,False
False,False,Gb5,False
False,True,D4,False
False,False,D5,False
True,True,Eb4,False
False,False,Eb5,False
False,True,Bb3,False
False,False,Bb4,False
True,True,D4,False
False,False,D4,False
False,False,D5,False
True,True,Eb4,False
False,False,Eb4,False
False,False,Eb5,False
False,True,F4,False
False,False,F4,False
False,False,F5,False
False,True,Gb4,False
False,False,Gb4,False
False,False,Gb5,False
False,True,A4,False
False,False,A4,False
False,False,A5,False
True,True,Bb4,False
False,False,Bb4,False
False,False,Bb5,False
False,True,C5,False
False,False,C5,False
False,False,C6,False
False,True,Db5,False
False,False,Db5,False
False,False,Db6,False
False,True,E5,False
False,False,E5,False
False,False,E6,False
True,True,F5,False
False,False,F5,False
False,False,F5,False
False,False,F6,False
True,True,F5,False
False,False,Db5,False
False,False,Bb5,False
False,False,F6,False
True,True,A4,False
False,False,F5,True
False,False,C6,False
False,False,Eb6,False
True,True,Bb4,False
False,False,F5,True
False,False,Bb5,False
False,False,Db6,False
True,True,F4,False
False,False,A4,False
False,False,Eb5,False
False,False,C6,False
True,True,Gb4,False
False,False,Bb4,False
False,False,Db5,False
False,False,Bb5,False
True,True,Eb4,False
False,False,Bb4,False
False,False,Eb5,False
False,False,Gb5,False
True,True,F4,False
False,False,Bb4,False
False,False,Db5,False
False,False,F5,False
False,True,F3,False
False,False,A4,False
False,False,C5,False
False,False,F5,False
True,True,Bb3,False
False,False,Bb4,False
False,False,Bb4,False
False,False,Bb4,False
False,True,Bb4,False
True,True,Bb5,False
False,False,Eb6,False
False,True,Bb5,False
False,False,F6,False
False,True,Bb5,False
False,False,Gb6,False
False,True,Bb5,False
False,False,Ab6,False
True,True,Gb5,False
False,False,Bb6,False
False,True,Gb5,False
False,False,Cb6,False
True,True,D5,False
False,False,Bb6,False
False,True,D5,False
False,False,Ab6,False
True,True,Eb5,False
False,False,Ab6,False
False,True,Eb5,False
False,False,Gb6,False
False,True,Eb5,False
False,False,F6,False
False,True,Eb5,False
False,False,Eb6,False
True,True,Bb4,False
False,False,D6,False
False,True,Bb4,False
False,False,Cb5,False
True,True,D5,False
False,False,Bb5,False
False,True,D5,False
False,False,Ab5,False
True,True,Eb5,False
False,False,Gb5,False
False,True,Eb5,False
False,False,D6,False
True,True,F5,False
False,False,Eb6,False
False,True,F5,False
False,False,D6,False
True,True,Gb5,False
False,False,Eb6,False
False,True,Gb5,False
False,False,Gb6,False
True,True,A5,False
False,False,F6,False
False,True,A5,False
False,False,Eb6,False
True,True,Bb3,False
False,False,Bb4,False
False,False,Bb5,False
False,False,Db6,False
False,True,Bb3,False
False,False,Bb4,False
False,False,A5,False
False,False,A6,False
False,True,C4,False
False,False,C5,False
False,False,Bb5,False
False,False,Bb6,False
False,True,C4,False
False,False,C5,False
False,False,A5,False
False,False,A6,False
False,True,Db4,False
False,False,Db5,False
False,False,Bb5,False
False,False,Bb6,False
False,True,Db4,False
False,False,Db5,False
False,False,Db6,False
False,False,Db7,False
True,True,E4,False
False,False,E5,False
False,False,C6,False
False,False,C7,False
False,True,E4,False
False,False,E5,False
False,False,Bb5,False
False,False,Bb6,False
True,True,F4,False
False,False,F5,False
False,False,A5,False
False,False,A6,False
False,True,F4,False
False,False,F5,False
False,False,E6,False
False,False,E7,False
False,True,F4,False
False,False,F5,False
False,False,F6,False
False,False,F7,False
False,True,F4,False
False,False,F5,False
False,False,E6,False
False,False,E7,False
True,True,Db4,False
False,False,Db5,False
False,False,F6,False
False,False,F7,False
False,True,Db4,False
False,False,Db5,False
False,False,Gb6,False
False,False,Gb7,False
True,True,A3,False
False,False,A4,False
False,False,F6,False
False,False,F7,False
False,True,A3,False
False,False,A4,False
False,False,Eb6,False
False,False,Eb7,False
True,True,Bb3,False
False,False,Bb4,False
False,False,Db6,False
False,False,Db7,False
False,True,Bb3,False
False,False,Bb4,False
False,False,C6,False
False,False,C7,False
True,True,F3,False
False,False,F4,False
False,False,Bb5,False
False,False,Bb6,False
False,True,F3,False
False,False,F4,False
False,False,A5,False
False,False,A6,False
True,True,Gb3,False
False,False,Gb4,False
False,False,C6,False
False,False,C7,False
False,True,Gb3,False
False,False,Gb4,False
False,False,Bb5,False
False,False,Bb6,False
True,True,Eb3,False
False,False,Eb4,False
False,False,Ab5,False
False,False,Ab6,False
False,True,Eb3,False
False,False,Eb4,False
False,False,Gb5,False
False,False,Gb6,False
True,True,F3,False
False,False,F4,False
False,False,Gb5,False
False,False,G6,False
False,True,F3,False
False,False,F4,False
False,False,F5,False
False,False,F6,False
False,True,Eb5,False
False,False,Eb6,False
False,True,Db5,False
False,False,Db6,False
True,True,F3,False
False,False,F4,False
False,False,Db5,False
False,False,Db6,False
False,True,F3,False
False,False,F4,False
False,False,C5,False
False,False,C6,False
False,True,Eb5,False
False,False,Eb6,False
False,True,A4,False
False,False,A5,False
True,True,Bb3,False
False,False,Bb4,False
False,False,Bb4,False
False,False,Bb5,False
False,True,Db4,False
False,True,Db5,False
False,True,Bb4,False
False,False,Db6,False
True,True,Db6,False
False,False,F4,False
False,False,Db5,False
False,False,Ab6,False
True,True,Gb4,False
False,False,Db5,False
False,False,Db6,False
False,False,Bb6,False
True,True,D4,False
False,False,F5,False
False,False,Db6,False
False,False,Ab6,False
True,True,Gb4,False
False,False,Gb5,False
False,False,Db6,False
False,False,Bb6,False
True,True,D4,False
False,False,F5,False
False,False,Db6,False
False,False,Ab6,False
True,True,Bb4,False
False,True,Gb4,False
False,False,Bb5,False
True,True,Bb5,False
False,False,D4,False
False,False,Bb4,False
False,False,F6,False
True,True,Eb4,False
False,False,Bb4,False
False,False,Bb5,False
False,False,Gb6,False
True,True,Bb3,False
False,False,D5,False
False,False,Bb5,False
False,False,F6,False
True,True,Eb4,False
False,False,Eb5,False
False,False,Bb5,False
False,False,Gb6,False
True,True,Bb3,False
False,False,Db5,False
False,False,G5,False
False,False,Eb7,False
True,True,Cb3,False
False,False,Eb5,False
False,False,Ab5,False
False,False,Eb7,False
True,True,Eb5,False
False,False,Eb7,False
False,False,G3,False
False,False,Db6,False
True,True,Eb5,False
False,False,Ab3,False
False,False,Cb5,False
False,False,Cb6,False
True,True,Eb3,False
False,False,Db5,False
